账号                                     |日期                                                			 |存款金额|取款金额|余额
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|14400.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|14300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|6500.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|14500.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|14400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|6400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9200.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|6100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|14700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|8900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|9200.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|9100.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9200.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|5800.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|6100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|14400.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|6400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9000.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9200.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|6100.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|9500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|6000.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|14200.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|14000.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|10000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|5700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|6000.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|9700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|10000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|5900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|14100.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|14300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9600.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|6100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|5900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|9700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9600.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9800.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|5700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|10000.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|14200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|14300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|9900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|10000.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|14100.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|10200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|13800.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|6000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|5800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|14000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|5700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|5800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|13900.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|5900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|13600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|13900.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|5700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|5900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|10100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|6000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|5900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|10200.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|10000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|6100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|5800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|14200.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|5500.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|14500.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9800.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|5700.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|14300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|10000.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|9700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|10000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|5400.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|5700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|5500.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|10200.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|5200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|14600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|14500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|5300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|9900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|14800.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|5200.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|5300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|9800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|14900.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|5000.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|15200.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|9700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|5100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|14900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|15200.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|9600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|15300.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|5000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|5100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|15100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|15300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9400.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|15500.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9200.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|5300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9000.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|15400.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|15500.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|8900.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|5600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|15300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|15200.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|5700.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|14900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|9400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|15100.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|8900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|15400.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|5600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|15500.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|15400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9000.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|15300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|15400.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|5300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|9300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|15300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|15400.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|15200.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|5000.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|9800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|15000.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|10000.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|14700.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|15000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|4700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|10300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|14700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|10600.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|10400.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|14900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|10200.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|4900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|9900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|10200.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|10000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|5100.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|9700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|10000.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|15100.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|9700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|15000.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|15100.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9600.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9600.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|5300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|15000.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|5200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|15100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|15000.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9800.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|5100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|5200.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|9500.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|15300.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|5000.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|4900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|15400.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|15200.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|15100.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|10000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|4800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|15200.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|9900.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|4900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|14900.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|5200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|14800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|14900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|5400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|5600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|14700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|5800.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|5700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|5800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|14500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|6000.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|14400.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|14500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|5800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|14700.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|14500.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|5600.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|5800.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|5700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|5800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|9400.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|6100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|5900.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|6100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|5800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|9700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|5600.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|5800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|14400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|9500.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|9800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9600.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|6000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|5800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|14300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|6000.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9500.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|14500.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9500.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9300.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|6200.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|6400.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|6300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9200.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|6000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|6300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|14400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9300.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|6200.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|9100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|14700.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|14600.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|14300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|9500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|5900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|9800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|9500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|6200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|14100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|6400.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|13800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|9800.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|6100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|14100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|13900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|14100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|5800.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|6100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|14000.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9900.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|6000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|6100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|5800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|10200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|13900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|14000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|5500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|5800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|10100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|5900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|13800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|10300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|13600.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|10500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|5700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|10700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|10500.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|10700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|5600.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|10800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|13300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|13600.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|10500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|5900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|10300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|13800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|10100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|14000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|5600.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|5900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|10100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|5700.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|14200.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|5600.0
